source_file,error_category,line_number,column_number,error_type,error_message,full_output
invalid_decl_9.cpp,Invalid Syntax in Declarations,7,13,error,'x' was not declared in this scope,"WEEK5\error_collection\sample_programs\invalid_decl_9.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\invalid_decl_9.cpp:6:22: error: two or more data types in declaration of 'x'
     unsigned int int x = 10;  // Duplicate 'int'
                      ^
WEEK5\error_collection\sample_programs\invalid_decl_9.cpp:7:13: error: 'x' was not declared in this scope
     cout << x << endl;
             ^"
missing_header_1.cpp,Missing Header Include,6,5,error,'cout' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_1.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_1.cpp:6:5: error: 'cout' was not declared in this scope
     cout << ""Hello World"" << endl;  // cout not declared
     ^~~~
WEEK5\error_collection\sample_programs\missing_header_1.cpp:6:30: error: 'endl' was not declared in this scope
     cout << ""Hello World"" << endl;  // cout not declared
                              ^~~~"
missing_header_1.cpp,Missing Header Include,6,30,error,'endl' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_1.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_1.cpp:6:5: error: 'cout' was not declared in this scope
     cout << ""Hello World"" << endl;  // cout not declared
     ^~~~
WEEK5\error_collection\sample_programs\missing_header_1.cpp:6:30: error: 'endl' was not declared in this scope
     cout << ""Hello World"" << endl;  // cout not declared
                              ^~~~"
missing_header_10.cpp,Missing Header Include,7,18,error,variable 'std::ofstream file' has initializer but incomplete type,"WEEK5\error_collection\sample_programs\missing_header_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_10.cpp:7:18: error: variable 'std::ofstream file' has initializer but incomplete type
     ofstream file(""test.txt"");  // ofstream not declared
                  ^"
missing_header_11.cpp,Missing Header Include,7,29,error,'pow' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_11.cpp:7:29: error: 'pow' was not declared in this scope
     double result = pow(2, 3);  // pow not declared
                             ^"
missing_header_13.cpp,Missing Header Include,7,18,error,'numeric_limits' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_13.cpp:7:18: error: 'numeric_limits' was not declared in this scope
     int maxInt = numeric_limits<int>::max();  // numeric_limits not declared
                  ^~~~~~~~~~~~~~
WEEK5\error_collection\sample_programs\missing_header_13.cpp:7:33: error: expected primary-expression before 'int'
     int maxInt = numeric_limits<int>::max();  // numeric_limits not declared
                                 ^~~"
missing_header_13.cpp,Missing Header Include,7,33,error,expected primary-expression before 'int',"WEEK5\error_collection\sample_programs\missing_header_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_13.cpp:7:18: error: 'numeric_limits' was not declared in this scope
     int maxInt = numeric_limits<int>::max();  // numeric_limits not declared
                  ^~~~~~~~~~~~~~
WEEK5\error_collection\sample_programs\missing_header_13.cpp:7:33: error: expected primary-expression before 'int'
     int maxInt = numeric_limits<int>::max();  // numeric_limits not declared
                                 ^~~"
missing_header_14.cpp,Missing Header Include,7,5,error,'map' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:5: error: 'map' was not declared in this scope
     map<string, int> ages;  // map not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:15: error: expected primary-expression before ',' token
     map<string, int> ages;  // map not declared
               ^
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:17: error: expected primary-expression before 'int'
     map<string, int> ages;  // map not declared
                 ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:8:5: error: 'ages' was not declared in this scope
     ages[""Alice""] = 25;
     ^~~~"
missing_header_14.cpp,Missing Header Include,7,15,error,"expected primary-expression before ',' token","WEEK5\error_collection\sample_programs\missing_header_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:5: error: 'map' was not declared in this scope
     map<string, int> ages;  // map not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:15: error: expected primary-expression before ',' token
     map<string, int> ages;  // map not declared
               ^
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:17: error: expected primary-expression before 'int'
     map<string, int> ages;  // map not declared
                 ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:8:5: error: 'ages' was not declared in this scope
     ages[""Alice""] = 25;
     ^~~~"
missing_header_14.cpp,Missing Header Include,7,17,error,expected primary-expression before 'int',"WEEK5\error_collection\sample_programs\missing_header_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:5: error: 'map' was not declared in this scope
     map<string, int> ages;  // map not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:15: error: expected primary-expression before ',' token
     map<string, int> ages;  // map not declared
               ^
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:17: error: expected primary-expression before 'int'
     map<string, int> ages;  // map not declared
                 ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:8:5: error: 'ages' was not declared in this scope
     ages[""Alice""] = 25;
     ^~~~"
missing_header_14.cpp,Missing Header Include,8,5,error,'ages' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:5: error: 'map' was not declared in this scope
     map<string, int> ages;  // map not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:15: error: expected primary-expression before ',' token
     map<string, int> ages;  // map not declared
               ^
WEEK5\error_collection\sample_programs\missing_header_14.cpp:7:17: error: expected primary-expression before 'int'
     map<string, int> ages;  // map not declared
                 ^~~
WEEK5\error_collection\sample_programs\missing_header_14.cpp:8:5: error: 'ages' was not declared in this scope
     ages[""Alice""] = 25;
     ^~~~"
missing_header_16.cpp,Missing Header Include,6,5,error,'set' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_16.cpp:6:5: error: 'set' was not declared in this scope
     set<int> s;  // set not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_16.cpp:6:9: error: expected primary-expression before 'int'
     set<int> s;  // set not declared
         ^~~
WEEK5\error_collection\sample_programs\missing_header_16.cpp:7:5: error: 's' was not declared in this scope
     s.insert(10);
     ^"
missing_header_16.cpp,Missing Header Include,6,9,error,expected primary-expression before 'int',"WEEK5\error_collection\sample_programs\missing_header_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_16.cpp:6:5: error: 'set' was not declared in this scope
     set<int> s;  // set not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_16.cpp:6:9: error: expected primary-expression before 'int'
     set<int> s;  // set not declared
         ^~~
WEEK5\error_collection\sample_programs\missing_header_16.cpp:7:5: error: 's' was not declared in this scope
     s.insert(10);
     ^"
missing_header_16.cpp,Missing Header Include,7,5,error,'s' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_16.cpp:6:5: error: 'set' was not declared in this scope
     set<int> s;  // set not declared
     ^~~
WEEK5\error_collection\sample_programs\missing_header_16.cpp:6:9: error: expected primary-expression before 'int'
     set<int> s;  // set not declared
         ^~~
WEEK5\error_collection\sample_programs\missing_header_16.cpp:7:5: error: 's' was not declared in this scope
     s.insert(10);
     ^"
missing_header_17.cpp,Missing Header Include,6,5,error,'queue' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_17.cpp:6:5: error: 'queue' was not declared in this scope
     queue<int> q;  // queue not declared
     ^~~~~
WEEK5\error_collection\sample_programs\missing_header_17.cpp:6:11: error: expected primary-expression before 'int'
     queue<int> q;  // queue not declared
           ^~~
WEEK5\error_collection\sample_programs\missing_header_17.cpp:7:5: error: 'q' was not declared in this scope
     q.push(5);
     ^"
missing_header_17.cpp,Missing Header Include,6,11,error,expected primary-expression before 'int',"WEEK5\error_collection\sample_programs\missing_header_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_17.cpp:6:5: error: 'queue' was not declared in this scope
     queue<int> q;  // queue not declared
     ^~~~~
WEEK5\error_collection\sample_programs\missing_header_17.cpp:6:11: error: expected primary-expression before 'int'
     queue<int> q;  // queue not declared
           ^~~
WEEK5\error_collection\sample_programs\missing_header_17.cpp:7:5: error: 'q' was not declared in this scope
     q.push(5);
     ^"
missing_header_17.cpp,Missing Header Include,7,5,error,'q' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_17.cpp:6:5: error: 'queue' was not declared in this scope
     queue<int> q;  // queue not declared
     ^~~~~
WEEK5\error_collection\sample_programs\missing_header_17.cpp:6:11: error: expected primary-expression before 'int'
     queue<int> q;  // queue not declared
           ^~~
WEEK5\error_collection\sample_programs\missing_header_17.cpp:7:5: error: 'q' was not declared in this scope
     q.push(5);
     ^"
missing_header_18.cpp,Missing Header Include,6,5,error,'stack' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_18.cpp:6:5: error: 'stack' was not declared in this scope
     stack<int> st;  // stack not declared
     ^~~~~
WEEK5\error_collection\sample_programs\missing_header_18.cpp:6:11: error: expected primary-expression before 'int'
     stack<int> st;  // stack not declared
           ^~~
WEEK5\error_collection\sample_programs\missing_header_18.cpp:7:5: error: 'st' was not declared in this scope
     st.push(10);
     ^~"
missing_header_18.cpp,Missing Header Include,6,11,error,expected primary-expression before 'int',"WEEK5\error_collection\sample_programs\missing_header_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_18.cpp:6:5: error: 'stack' was not declared in this scope
     stack<int> st;  // stack not declared
     ^~~~~
WEEK5\error_collection\sample_programs\missing_header_18.cpp:6:11: error: expected primary-expression before 'int'
     stack<int> st;  // stack not declared
           ^~~
WEEK5\error_collection\sample_programs\missing_header_18.cpp:7:5: error: 'st' was not declared in this scope
     st.push(10);
     ^~"
missing_header_18.cpp,Missing Header Include,7,5,error,'st' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_18.cpp:6:5: error: 'stack' was not declared in this scope
     stack<int> st;  // stack not declared
     ^~~~~
WEEK5\error_collection\sample_programs\missing_header_18.cpp:6:11: error: expected primary-expression before 'int'
     stack<int> st;  // stack not declared
           ^~~
WEEK5\error_collection\sample_programs\missing_header_18.cpp:7:5: error: 'st' was not declared in this scope
     st.push(10);
     ^~"
missing_header_19.cpp,Missing Header Include,6,25,error,'fabs' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_19.cpp:6:25: error: 'fabs' was not declared in this scope
     double x = fabs(-5.5);  // fabs not declared
                         ^"
missing_header_2.cpp,Missing Header Include,7,28,error,'sqrt' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_2.cpp:7:28: error: 'sqrt' was not declared in this scope
     double result = sqrt(16);  // sqrt not declared
                            ^"
missing_header_20.cpp,Missing Header Include,6,18,error,aggregate 'std::stringstream ss' has incomplete type and cannot be defined,"WEEK5\error_collection\sample_programs\missing_header_20.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_20.cpp:6:18: error: aggregate 'std::stringstream ss' has incomplete type and cannot be defined
     stringstream ss;  // stringstream not declared
                  ^~"
missing_header_21.cpp,Missing Header Include,7,23,error,'strlen' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_21.cpp:7:23: error: 'strlen' was not declared in this scope
     int len = strlen(s);  // strlen not declared
                       ^"
missing_header_22.cpp,Missing Header Include,8,31,error,'reverse' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_header_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_header_22.cpp:8:31: error: 'reverse' was not declared in this scope
     reverse(v.begin(), v.end());  // reverse not declared
                               ^"
